cruise_id,SECT_ID,STNNBR,CASTNO,GEOTRC_EVENTNO,EVENT_LAT,EVENT_LON,ISO_DATETIME_UTC_START_EVENT,BTMDEPTH,PI_DATE,PI_TIME,GEOTRC_SAMPNO,depth,SAMPNO,BTLNBR,As_III_D_CONC_BOTTLE,As_V_D_CONC_BOTTLE,Se_TD_CONC_BOTTLE,Se_IV_D_CONC_BOTTLE,Se_VI_D,Org_Se_II_CONC_BOTTLE,IODIDE_D_CONC_BOTTLE,IO3_D_CONC_BOTTLE,BTL_DATE,BTL_TIME,BTL_LAT,BTL_LON
TN303,EPZT,27,1,4351,-11.6501,-130.0011,2013-12-05T13:51:00.00Z,4158,20131205,1351,9524,139.9,16,GF-21,nd,nd,nd,nd,nd,nd,nd,nd,20131205,1425,-11.6501,-130.001
TN303,EPZT,27,1,4351,-11.6501,-130.0011,2013-12-05T13:51:00.00Z,4158,20131205,1351,9525,99.7,17,GF-36,nd,nd,nd,nd,nd,nd,nd,nd,20131205,1428,-11.6501,-130.0011
TN303,EPZT,27,1,4351,-11.6501,-130.0011,2013-12-05T13:51:00.00Z,4158,20131205,1351,9526,99.7,18,GF-29,nd,nd,nd,nd,nd,nd,nd,nd,20131205,1428,-11.6501,-130.0011
TN303,EPZT,27,1,4351,-11.6501,-130.0011,2013-12-05T13:51:00.00Z,4158,20131205,1351,9527,64.3,19,GF-02,nd,nd,nd,nd,nd,nd,nd,nd,20131205,1431,-11.6501,-130.0011
TN303,EPZT,27,1,4351,-11.6501,-130.0011,2013-12-05T13:51:00.00Z,4158,20131205,1351,9528,64.3,20,GF-31,nd,nd,nd,nd,nd,nd,nd,nd,20131205,1431,-11.6501,-130.0011
TN303,EPZT,27,1,4351,-11.6501,-130.0011,2013-12-05T13:51:00.00Z,4158,20131205,1351,9529,44.8,21,GF-04,nd,nd,nd,nd,nd,nd,nd,nd,20131205,1433,-11.6501,-130.0011
TN303,EPZT,27,1,4351,-11.6501,-130.0011,2013-12-05T13:51:00.00Z,4158,20131205,1351,9530,44.8,22,GF-33,nd,nd,nd,nd,nd,nd,nd,nd,20131205,1433,-11.6501,-130.0011
TN303,EPZT,27,1,4351,-11.6501,-130.0011,2013-12-05T13:51:00.00Z,4158,20131205,1351,9531,19.5,23,GF-06,nd,nd,nd,nd,nd,nd,nd,nd,20131205,1436,-11.6501,-130.0011
TN303,EPZT,27,1,4351,-11.6501,-130.0011,2013-12-05T13:51:00.00Z,4158,20131205,1351,9532,19.5,24,GF-37,nd,nd,nd,nd,nd,nd,nd,nd,20131205,1436,-11.6501,-130.0011
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9548,4011,1,GF-10,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0521,-11.6252,-132.5007
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9549,4011,2,GF-01,nd,nd,nd,nd,nd,nd,114.8,591.5,20131206,0521,-11.6252,-132.5007
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9550,3897.4,3,GF-16,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0527,-11.6252,-132.5007
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9551,3897.4,4,GF-03,nd,nd,nd,nd,nd,nd,113.8,599.7,20131206,0527,-11.6252,-132.5007
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9552,3796.9,5,GF-18,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0531,-11.6252,-132.5007
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9553,3796.9,6,GF-05,nd,nd,nd,nd,nd,nd,141.4,578.7,20131206,0531,-11.6252,-132.5007
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9554,3497.7,7,GF-24,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0540,-11.6251,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9555,3497.7,8,GF-07,nd,nd,nd,nd,nd,nd,102.6,559.7,20131206,0540,-11.6251,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9556,3247.9,9,GF-26,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0547,-11.6252,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9557,3247.9,10,GF-11,nd,nd,nd,nd,nd,nd,179.1,576.1,20131206,0547,-11.6252,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9558,2997.7,11,GF-28,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0554,-11.6252,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9559,2997.7,12,GF-13,nd,nd,nd,nd,nd,nd,126.8,589.1,20131206,0554,-11.6252,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9560,2898.9,13,GF-30,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0558,-11.6252,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9561,2898.9,14,GF-19,nd,nd,nd,nd,nd,nd,100.6,600.8,20131206,0558,-11.6252,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9562,2797.2,15,GF-36,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0602,-11.6252,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9563,2797.2,16,GF-21,nd,nd,nd,nd,nd,nd,126.3,612.7,20131206,0602,-11.6252,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9564,2698.1,17,GF-02,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0606,-11.6252,-132.5007
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9565,2698.1,18,GF-29,nd,nd,nd,nd,nd,nd,109.8,588.6,20131206,0606,-11.6252,-132.5007
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9566,2647.5,19,GF-04,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0609,-11.6252,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9567,2647.5,20,GF-31,nd,nd,nd,nd,nd,nd,122.7,584.2,20131206,0609,-11.6252,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9568,2598.2,21,GF-06,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0612,-11.6252,-132.5007
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9569,2598.2,22,GF-33,nd,nd,nd,nd,nd,nd,123,602.1,20131206,0612,-11.6252,-132.5007
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9570,2548.5,23,GF-08,nd,nd,nd,nd,nd,nd,nd,nd,20131206,0615,-11.6252,-132.5006
TN303,EPZT,28,1,4361,-11.6252,-132.5006,2013-12-06T05:19:00.00Z,4017,20131206,0519,9571,2548.5,24,GF-37,nd,nd,nd,nd,nd,nd,128.7,614.2,20131206,0615,-11.6252,-132.5006
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9611,861.5,1,GF-16,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1736,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9612,861.5,2,GF-01,nd,nd,nd,nd,nd,nd,94.8,590.5,20131206,1736,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9613,610.9,3,GF-18,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1744,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9614,610.9,4,GF-03,nd,nd,nd,nd,nd,nd,126.1,574.9,20131206,1744,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9615,440.7,5,GF-24,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1749,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9616,440.7,6,GF-05,nd,nd,nd,nd,nd,nd,112.7,575.2,20131206,1749,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9617,341,7,GF-26,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1753,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9618,341,8,GF-07,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1753,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9619,271.8,9,GF-28,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1757,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9620,271.8,10,GF-11,nd,nd,nd,nd,nd,nd,124,572.7,20131206,1757,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9621,221.4,11,GF-30,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1800,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9622,221.4,12,GF-13,nd,nd,nd,nd,nd,nd,557.4,561.6,20131206,1800,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9623,150.4,13,GF-36,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1804,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9624,150.4,14,GF-19,nd,nd,nd,nd,nd,nd,592.5,482.3,20131206,1804,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9625,121.2,15,GF-02,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1807,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9626,121.2,16,GF-21,nd,nd,nd,nd,nd,nd,393.4,494.5,20131206,1807,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9627,76.1,17,GF-04,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1810,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9628,76.1,18,GF-29,nd,nd,nd,nd,nd,nd,167.1,535.4,20131206,1810,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9629,60.5,19,GF-06,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1812,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9630,60.5,20,GF-31,nd,nd,nd,nd,nd,nd,140.5,509.9,20131206,1812,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9631,40.6,21,GF-08,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1815,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9632,40.6,22,GF-33,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1815,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9633,20.1,23,GF-10,nd,nd,nd,nd,nd,nd,nd,nd,20131206,1817,-11.6253,-132.5011
TN303,EPZT,28,5,4368,-11.6253,-132.5011,2013-12-06T17:34:00.00Z,4035,20131206,1734,9634,20.1,24,GF-37,nd,nd,nd,nd,nd,nd,151.5,498,20131206,1817,-11.6253,-132.5011
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9665,860.4,1,GF-18,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0825,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9666,2549.8,2,GF-01,nd,nd,nd,nd,nd,nd,84.9,588.3,20131207,0724,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9667,2549.8,3,GF-24,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0724,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9668,2499.3,4,GF-03,nd,nd,nd,nd,nd,nd,94.7,578.4,20131207,0728,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9669,2499.3,5,GF-26,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0728,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9670,2449.6,6,GF-05,nd,nd,nd,nd,nd,nd,112.9,588.9,20131207,0731,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9671,2449.6,7,GF-28,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0731,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9672,2398.9,8,GF-07,nd,nd,nd,nd,nd,nd,138.1,584.5,20131207,0736,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9673,2398.9,9,GF-30,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0736,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9674,2299.7,10,GF-11,nd,nd,nd,nd,nd,nd,112.8,563.3,20131207,0741,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9675,2299.7,11,GF-36,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0741,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9676,2200.3,12,GF-13,nd,nd,nd,nd,nd,nd,123.6,575.2,20131207,0745,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9677,2200.3,13,GF-02,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0745,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9678,2099.3,14,GF-19,nd,nd,nd,nd,nd,nd,143.9,593,20131207,0750,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9679,2099.3,15,GF-04,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0750,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9680,2000.2,16,GF-21,nd,nd,nd,nd,nd,nd,117.5,589.1,20131207,0754,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9681,2000.2,17,GF-06,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0754,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9682,1750.4,18,GF-29,nd,nd,nd,nd,nd,nd,138.8,581.1,20131207,0800,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9683,1750.4,19,GF-08,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0800,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9684,1500.9,20,GF-31,nd,nd,nd,nd,nd,nd,83.7,588.6,20131207,0808,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9685,1500.9,21,GF-10,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0808,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9686,1200.1,22,GF-33,nd,nd,nd,nd,nd,nd,88.5,590.4,20131207,0817,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9687,1200.1,23,GF-16,nd,nd,nd,nd,nd,nd,nd,nd,20131207,0817,-11.6251,-132.5002
TN303,EPZT,28,8,4374,-11.6251,-132.5002,2013-12-07T07:22:00.00Z,4036,20131207,0722,9688,860.4,24,GF-37,nd,nd,nd,nd,nd,nd,99.6,589.5,20131207,0825,-11.6251,-132.5002
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9689,997,1,GF-24,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0018,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9690,997,2,GF-01,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0018,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9691,863.2,3,GF-26,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0022,-11.6002,-135.0002
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9692,863.2,4,GF-03,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0022,-11.6002,-135.0002
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9693,623.9,5,GF-28,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0028,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9694,623.9,6,GF-05,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0028,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9695,448.9,7,GF-30,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0034,-11.6002,-135.0002
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9696,448.9,8,GF-07,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0034,-11.6002,-135.0002
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9697,325.3,9,GF-36,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0037,-11.6002,-135.0002
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9698,325.3,10,GF-11,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0037,-11.6002,-135.0002
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9699,229.1,11,GF-02,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0041,-11.6002,-135.0002
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9700,229.1,12,GF-13,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0041,-11.6002,-135.0002
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9701,149.8,13,GF-04,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0045,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9702,149.8,14,GF-19,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0045,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9703,95.1,15,GF-06,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0047,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9704,95.1,16,GF-21,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0047,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9705,75.7,17,GF-08,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0050,-11.6002,-135.0002
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9706,75.7,18,GF-29,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0050,-11.6002,-135.0002
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9707,65.3,19,GF-10,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0051,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9708,65.3,20,GF-31,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0051,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9709,39.7,21,GF-16,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0055,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9710,39.7,22,GF-33,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0055,-11.6002,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9711,30.9,23,GF-18,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0057,-11.6001,-135.0003
TN303,EPZT,29,1,4375,-11.6002,-135.0003,2013-12-08T00:13:00.00Z,4285,20131208,0013,9712,30.9,24,GF-37,nd,nd,nd,nd,nd,nd,nd,nd,20131208,0057,-11.6001,-135.0003
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9733,1001.5,1,GF-26,nd,nd,nd,nd,nd,nd,nd,nd,20131209,0000,-11.5803,-136.9805
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9734,1001.5,2,GF-01,nd,nd,nd,nd,nd,nd,206.6,479.1,20131209,0000,-11.5803,-136.9805
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9735,866.5,3,GF-28,nd,nd,nd,nd,nd,nd,nd,nd,20131209,0005,-11.5803,-136.9805
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9736,866.5,4,GF-03,nd,nd,nd,nd,nd,nd,220.4,509,20131209,0005,-11.5803,-136.9805
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9737,711.8,5,GF-30,nd,nd,nd,nd,nd,nd,nd,nd,20131209,0009,-11.5803,-136.9804
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9738,711.8,6,GF-05,nd,nd,nd,nd,nd,nd,118,485.4,20131209,0009,-11.5803,-136.9804
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9739,461.2,7,GF-36,nd,nd,nd,nd,nd,nd,nd,nd,20131209,0016,-11.5803,-136.9805
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9740,461.2,8,GF-07,nd,nd,nd,nd,nd,nd,98.4,481.8,20131209,0016,-11.5803,-136.9805
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9741,360.8,9,GF-02,nd,nd,nd,nd,nd,nd,nd,nd,20131209,0020,-11.5803,-136.9804
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9742,360.8,10,GF-11,nd,nd,nd,nd,nd,nd,nd,nd,20131209,0020,-11.5803,-136.9804
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9743,281.6,11,GF-04,nd,nd,nd,nd,nd,nd,nd,nd,20131209,0024,-11.5803,-136.9805
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9744,281.6,12,GF-13,nd,nd,nd,nd,nd,nd,nd,nd,20131209,0024,-11.5803,-136.9805
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9745,200.9,13,GF-06,nd,nd,nd,nd,nd,nd,nd,nd,20131209,0028,-11.5803,-136.9805
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9746,200.9,14,GF-19,nd,nd,nd,nd,nd,nd,172.5,459.8,20131209,0028,-11.5803,-136.9805
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9747,155.4,15,GF-08,nd,nd,nd,nd,nd,nd,nd,nd,20131209,0032,-11.5803,-136.9805
TN303,EPZT,30,5,4391,-11.5803,-136.9805,2013-12-08T23:57:00.00Z,4100,20131208,2357,9748,155.4,16,GF-21,nd,nd,nd,nd,nd,nd,274.8,415.8,20131209,0032,-11.5803,-136.9805
